workerid,rt,trial_type,actual_utterance,name,object_level,gender,num_objects,object,effect,actual_cause,quantifier,actual_effect_question,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
30,11262,cause_effect_prior,"""What a great way to reduce trash.""",Samuel,object_low,M,5,soda cans,decomposed,Samuel put  5 soda cans  in a compost pile for a month.,long_filler,Do you think these are normal soda cans?,put __ in a compost pile for a month,yes,M,30,English,1,Male,67,"Thanks for letting me participate in the study. Thanks, too, for adding to our body of knowledge.",Yes,4,Windows,768,1366,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3RANCT1ZVFGYQWDZM7JH2YGJ09UBUI,30,Submitted,Wed Jul 01 00:16:24 PDT 2015,Tue Jun 30 07:26:20 PDT 2015,Tue Jun 30 07:36:24 PDT 2015,,,,,,[],{},9.129383333333333
30,12671,cause_effect_prior,"""All of the wheelchairs rolled.""",Jonathan,object_high,M,9,wheelchairs,rolled,Jonathan pushed  9 wheelchairs.,All,Do you think these are normal wheelchairs?,pushed __,yes,M,31,English,1,Male,67,"Thanks for letting me participate in the study. Thanks, too, for adding to our body of knowledge.",Yes,4,Windows,768,1366,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3RANCT1ZVFGYQWDZM7JH2YGJ09UBUI,30,Submitted,Wed Jul 01 00:16:24 PDT 2015,Tue Jun 30 07:26:20 PDT 2015,Tue Jun 30 07:36:24 PDT 2015,,,,,,[],{},9.129383333333333
30,8474,cause_effect_prior,"""None of the chocolate bars froze.""",Joshua,object_mid,M,12,chocolate bars,froze,Joshua put  12 chocolate bars  in the freezer.,None,Do you think these are normal chocolate bars?,put __ in the freezer,no,M,32,English,1,Male,67,"Thanks for letting me participate in the study. Thanks, too, for adding to our body of knowledge.",Yes,4,Windows,768,1366,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3RANCT1ZVFGYQWDZM7JH2YGJ09UBUI,30,Submitted,Wed Jul 01 00:16:24 PDT 2015,Tue Jun 30 07:26:20 PDT 2015,Tue Jun 30 07:36:24 PDT 2015,,,,,,[],{},9.129383333333333
31,10628,cause_effect_prior,"""Some people just love destruction.""",David,object_mid,M,7,block towers,fell down,David punched  7 block towers.,long_filler,Do you think these are normal block towers?,punched __,yes,F,3,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1544,cause_effect_prior,"""Pretty normal.""",Timothy,object_low,M,10,poems,rhymed,Timothy wrote  10 poems.,short_filler,Do you think these are normal poems?,wrote __,yes,F,4,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1223,cause_effect_prior,"""Some of the comedians laughed.""",Linda,object_mid,F,5,comedians,laughed,Linda told a joke to  5 comedians.,Some,Do you think these are normal comedians?,told a joke to __,yes,F,5,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,2407,cause_effect_prior,"""All of the diamonds reflected the sunlight.""",Anna,object_mid,F,6,diamonds,reflected the sunlight,Anna placed  6 diamonds  in the sun.,All,Do you think these are normal diamonds?,placed __ in the sun,yes,F,6,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,855,cause_effect_prior,"""Some of the white shirts got stained.""",Donald,object_mid,M,15,white shirts,got stained,Donald spilled red nail polish on  15 white shirts.,Some,Do you think these are normal white shirts?,spilled red nail polish on __,yes,F,7,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1296,cause_effect_prior,"""All of the taxi drivers honked.""",Anthony,object_high,M,14,taxi drivers,honked,Anthony cut off  14 taxi drivers.,All,Do you think these are normal taxi drivers?,cut off __,yes,F,8,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,3144,cause_effect_prior,"""All of the new cars beeped.""",Kenneth,object_high,M,13,new cars,beeped,Kenneth left the lights on in  13 new cars.,All,Do you think these are normal new cars?,left the lights on in __,yes,M,9,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1624,cause_effect_prior,"""Nothing surprising there.""",Stephanie,object_mid,F,13,books,burnt,Stephanie threw  13 books  into a fire.,short_filler,Do you think these are normal books?,threw __ into a fire,yes,M,10,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1256,cause_effect_prior,"""I should start growing those myself.""",Karen,object_mid,F,6,bananas,were green,Karen saw  6 bananas.,long_filler,Do you think these are normal bananas?,saw __,yes,M,11,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1208,cause_effect_prior,"""All of the laptops ran out of batteries.""",Andrew,object_high,M,10,laptops,ran out of batteries,Andrew left  10 laptops  on (and unplugged) all day.,All,Do you think these are normal laptops?,left __ on (and unplugged) all day,yes,M,12,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1263,cause_effect_prior,"""None of the gas tanks exploded.""",Larry,object_high,M,5,gas tanks,exploded,Larry lit  5 gas tanks.,None,Do you think these are normal gas tanks?,lit __,yes,M,13,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,16992,cause_effect_prior,"""None of the marbles sank.""",Emily,object_high,F,8,marbles,sank,Emily threw  8 marbles  into a pool.,None,Do you think these are normal marbles?,threw __ into a pool,yes,M,14,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1344,cause_effect_prior,"""Some of the crayons melted.""",Jacob,object_mid,M,5,crayons,melted,Jacob left  5 crayons  in the hot sun.,Some,Do you think these are normal crayons?,left __ in the hot sun,yes,F,15,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,770,cause_effect_prior,"""All of the balls of tin foil exploded.""",Carol,object_mid,F,4,balls of tin foil,exploded,Carol heated up  4 balls of tin foil  in a microwave.,All,Do you think these are normal balls of tin foil?,heated up __ in a microwave,yes,M,16,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,4380,cause_effect_prior,"""What a strange thing to do.""",Joseph,object_low,M,9,baseballs,stuck to the wall,Joseph threw  9 baseballs  against a wall.,long_filler,Do you think these are normal baseballs?,threw __ against a wall,yes,M,17,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,889,cause_effect_prior,"""Some of the shoes ripped.""",Robert,object_low,M,14,shoes,ripped,Robert used  14 shoes  as dog toys.,Some,Do you think these are normal shoes?,used __ as dog toys,yes,M,18,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1336,cause_effect_prior,"""None of the dogs ate the seeds.""",Catherine,object_low,F,8,dogs,ate the seeds,Catherine left seeds out for  8 dogs.,None,Do you think these are normal dogs?,left seeds out for __,yes,F,19,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1247,cause_effect_prior,"""Some of the cars stopped.""",Lisa,object_high,F,4,cars,stopped,Lisa pressed the brakes on  4 cars.,Some,Do you think these are normal cars?,pressed the brakes on __,yes,M,20,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1240,cause_effect_prior,"""Some of the backpacks blew away.""",Emma,object_low,F,4,backpacks,blew away,Emma left  4 backpacks  on a table on a windy day.,Some,Do you think these are normal backpacks?,left __ on a table on a windy day,yes,F,21,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1640,cause_effect_prior,"""Some of the sunglasses broke.""",Sharon,object_high,F,4,sunglasses,broke,Sharon ran  4 sunglasses  over with a car.,Some,Do you think these are normal sunglasses?,ran __ over with a car,yes,M,22,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1031,cause_effect_prior,"""Some of the berries froze.""",Christina,object_high,F,12,berries,froze,Christina put  12 berries  in the freezer.,Some,Do you think these are normal berries?,put __ in the freezer,yes,M,23,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,1614,cause_effect_prior,"""Some of the wheelchairs rolled.""",Joshua,object_high,M,11,wheelchairs,rolled,Joshua pushed  11 wheelchairs.,Some,Do you think these are normal wheelchairs?,pushed __,yes,F,24,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,984,cause_effect_prior,"""As usual.""",Michael,object_high,M,15,bubbles,popped,Michael poked  15 bubbles  with a pin.,short_filler,Do you think these are normal bubbles?,poked __ with a pin,yes,M,25,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
31,975,cause_effect_prior,"""I just don&quotechart have the patience to write one of those.""",Christopher,object_low,M,11,birthday cards,had the letter Z in them,Christopher wrote  11 birthday cards.,long_filler,Do you think these are normal birthday cards?,wrote __,yes,F,26,english,2,Male,30,na,Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3O7L7BFSHEORO8UJ2HWTK3YT9BKEID,31,Submitted,Wed Jul 01 00:16:53 PDT 2015,Tue Jun 30 07:35:21 PDT 2015,Tue Jun 30 07:36:53 PDT 2015,,,,,,[],{},1.4928833333333333
